City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
304,Dali,CN,2020-07-11 21:36:14,25.7,100.18,62.51,86,100,3.69
305,Brigantine,US,2020-07-11 21:36:14,39.41,-74.36,84.2,74,75,11.41
306,Lasa,IT,2020-07-11 21:36:14,46.62,10.7,53.6,81,20,4.7
307,Ivolginsk,RU,2020-07-11 21:36:14,51.75,107.28,60.8,100,20,2.24
308,Baisoara,RO,2020-07-11 21:36:14,46.58,23.47,71.6,73,7,1.12
309,Saint Anthony,US,2020-07-11 21:36:15,45.02,-93.22,82.99,45,1,3.36
310,Carutapera,BR,2020-07-11 21:36:15,-1.2,-46.02,78.06,83,60,7.49
311,Gat,IL,2020-07-11 21:36:15,31.61,34.76,80.01,72,0,0.49
312,Merauke,ID,2020-07-11 21:36:15,-8.47,140.33,77.0,84,100,13.0
313,Skoghall,SE,2020-07-11 21:36:15,59.32,13.47,54.0,100,5,4.7
314,Oxapampa,PE,2020-07-11 21:36:15,-10.58,-75.4,64.72,82,81,1.88
315,Pemangkat,ID,2020-07-11 21:36:16,1.17,108.97,75.4,90,36,5.1
316,Lorengau,PG,2020-07-11 21:36:16,-2.02,147.27,82.8,76,88,4.83
317,Harper,LR,2020-07-11 21:36:16,4.38,-7.72,75.4,76,100,8.37
318,Itarema,BR,2020-07-11 21:36:17,-2.92,-39.92,77.59,77,1,10.76
319,Bogotol,RU,2020-07-11 21:36:17,56.21,89.53,49.71,90,0,4.29
320,Chicama,PE,2020-07-11 21:36:17,-7.84,-79.15,67.95,65,27,8.88
321,Rehoboth,NA,2020-07-11 21:36:17,-23.32,17.08,38.88,63,0,7.31
322,Lahat,ID,2020-07-11 21:36:18,-3.8,103.53,70.65,92,44,2.1
323,Boshnyakovo,RU,2020-07-11 21:36:18,49.63,142.17,56.35,93,92,1.43
324,Basco,PH,2020-07-11 21:36:18,20.45,121.97,85.15,66,6,4.45
325,Acapulco,MX,2020-07-11 21:35:18,16.86,-99.89,84.2,79,75,9.17
326,Bourail,NC,2020-07-11 21:36:19,-21.57,165.48,69.42,66,13,5.03
327,Kawalu,ID,2020-07-11 21:36:19,-7.38,108.21,71.42,93,98,2.21
328,Poum,NC,2020-07-11 21:36:19,-20.23,164.02,71.56,75,2,14.67
329,Sao Gabriel Da Cachoeira,BR,2020-07-11 21:36:19,-0.13,-67.09,77.23,94,100,1.05
330,Coquimbo,CL,2020-07-11 21:36:20,-29.95,-71.34,55.4,87,13,10.29
331,Huarmey,PE,2020-07-11 21:36:20,-10.07,-78.15,64.96,70,1,9.35
332,Borazjan,IR,2020-07-11 21:36:20,29.27,51.22,87.8,55,0,4.7
333,Road Town,VG,2020-07-11 21:36:20,18.42,-64.62,89.6,70,40,10.29
334,Phonhong,LA,2020-07-11 21:36:20,18.5,102.42,76.89,91,100,0.89
335,Challans,FR,2020-07-11 21:35:15,46.84,-1.87,68.0,42,0,6.93
336,Camacha,PT,2020-07-11 21:33:32,33.08,-16.33,69.8,77,40,12.75
337,Port Hueneme,US,2020-07-11 21:36:21,34.15,-119.2,87.01,73,20,10.29
338,Porbandar,IN,2020-07-11 21:36:21,21.64,69.61,83.86,81,88,17.43
339,Itum-Kale,RU,2020-07-11 21:36:21,42.74,45.58,61.68,68,91,5.28
340,Wencheng,CN,2020-07-11 21:36:21,33.06,113.8,67.82,93,100,12.44
341,Buraydah,SA,2020-07-11 21:36:22,26.33,43.98,93.2,26,20,4.7
342,Altay,CN,2020-07-11 21:36:22,47.87,88.12,56.34,71,14,0.96
343,Marawi,PH,2020-07-11 21:36:22,8.0,124.29,73.99,94,100,4.0
344,Batagay,RU,2020-07-11 21:36:22,67.63,134.63,74.41,32,72,4.9
345,Badarpur,IN,2020-07-11 21:36:23,24.9,92.6,76.84,95,100,2.04
346,Kuala Terengganu,MY,2020-07-11 21:35:03,5.33,103.14,77.0,100,20,3.36
347,Shimoda,JP,2020-07-11 21:36:23,34.67,138.95,73.0,89,100,1.99
348,Nelson Bay,AU,2020-07-11 21:36:24,-32.72,152.15,51.01,100,82,8.05
349,Umea,SE,2020-07-11 21:36:24,63.83,20.26,55.0,100,33,4.14
350,Tahta,EG,2020-07-11 21:36:24,26.77,31.5,84.2,39,0,8.05
351,Pimentel,PE,2020-07-11 21:36:24,-6.84,-79.93,69.8,60,1,19.46
352,Buala,SB,2020-07-11 21:36:24,-8.14,159.59,82.09,76,80,6.98
353,Kathu,TH,2020-07-11 21:36:25,7.92,98.33,84.0,100,75,1.12
354,Nadym,RU,2020-07-11 21:36:25,65.53,72.52,55.15,62,100,9.28
355,Komsomolskiy,UZ,2020-07-11 21:36:25,40.43,71.72,75.2,47,19,4.7
356,Dengzhou,CN,2020-07-11 21:36:26,37.81,120.75,72.28,82,100,5.08
357,Mundo Nuevo,MX,2020-07-11 21:36:26,18.7,-95.5,83.46,80,98,14.45
358,Severo-Kurilsk,RU,2020-07-11 21:36:26,50.68,156.12,51.35,91,100,5.44
359,Solnechnyy,RU,2020-07-11 21:36:26,50.72,136.63,64.38,79,75,3.85
360,Umm Kaddadah,SD,2020-07-11 21:36:26,13.6,26.69,85.75,44,26,5.28
361,Haines Junction,CA,2020-07-11 21:36:27,60.75,-137.51,60.12,46,100,7.07
362,Trairi,BR,2020-07-11 21:36:27,-3.28,-39.27,76.37,77,3,6.93
363,Tigil,RU,2020-07-11 21:36:27,57.8,158.67,64.98,73,93,2.37
364,Puerto Carreno,CO,2020-07-11 21:36:27,6.19,-67.49,78.8,83,75,6.93
365,Waingapu,ID,2020-07-11 21:36:28,-9.66,120.26,72.82,76,85,8.14
366,Pampa,US,2020-07-11 21:36:28,35.54,-100.96,109.4,13,1,23.04
367,Tsiroanomandidy,MG,2020-07-11 21:36:28,-18.77,46.03,58.17,65,0,4.88
368,Yulara,AU,2020-07-11 21:36:28,-25.24,130.99,33.8,74,0,8.05
369,Dunedin,NZ,2020-07-11 21:36:28,-45.87,170.5,48.0,87,100,5.5
370,Emba,KZ,2020-07-11 21:36:29,48.83,58.14,86.67,30,79,5.88
371,Esperance,AU,2020-07-11 21:36:29,-33.87,121.9,41.0,93,0,10.29
372,Chany,RU,2020-07-11 21:36:29,55.31,76.76,59.88,91,5,6.46
373,Umm Lajj,SA,2020-07-11 21:36:29,25.02,37.27,82.69,61,0,3.49
374,Esmeraldas,BR,2020-07-11 21:34:31,-19.76,-44.31,77.0,43,0,3.36
375,Massakory,TD,2020-07-11 21:36:30,13.0,15.73,82.27,55,35,7.74
376,Naryan-Mar,RU,2020-07-11 21:36:30,67.67,53.09,50.32,83,0,4.41
377,Kifri,IQ,2020-07-11 21:36:31,34.7,44.97,90.07,14,0,11.97
378,Valdez,EC,2020-07-11 21:36:31,1.25,-78.98,78.04,82,69,11.77
379,Mount Hagen,PG,2020-07-11 21:36:31,-5.86,144.23,60.85,88,100,0.87
380,Bilibino,RU,2020-07-11 21:36:31,68.05,166.44,58.21,88,100,2.28
381,Hammerfest,NO,2020-07-11 21:36:31,70.66,23.68,55.4,62,99,5.82
382,Roald,NO,2020-07-11 21:35:55,62.58,6.13,50.0,87,91,17.22
383,Gazalkent,UZ,2020-07-11 21:36:32,41.56,69.77,73.4,56,97,4.7
384,San Luis,AR,2020-07-11 21:34:16,-33.3,-66.34,52.05,49,22,7.99
385,Nanortalik,GL,2020-07-11 21:36:32,60.14,-45.24,43.3,92,51,10.78
386,Buchanan,LR,2020-07-11 21:36:33,5.88,-10.05,75.2,80,64,8.25
387,Sorong,ID,2020-07-11 21:36:33,-0.88,131.25,79.07,81,100,5.97
388,Beringovskiy,RU,2020-07-11 21:36:33,63.05,179.32,48.94,85,100,3.44
389,Sibolga,ID,2020-07-11 21:36:33,1.74,98.78,75.15,85,100,1.95
390,Nabire,ID,2020-07-11 21:36:33,-3.37,135.48,74.62,93,100,2.48
391,Tabou,CI,2020-07-11 21:36:34,4.42,-7.35,75.33,77,100,8.43
392,Atambua,ID,2020-07-11 21:36:34,-9.11,124.89,70.07,88,61,5.93
393,Stornoway,GB,2020-07-11 21:36:34,58.21,-6.39,54.0,81,97,13.87
394,Vysokogornyy,RU,2020-07-11 21:36:34,50.12,139.15,61.12,74,26,2.08
395,Lodja,CD,2020-07-11 21:36:34,-3.48,23.43,74.59,79,74,2.17
396,Posse,BR,2020-07-11 21:36:35,-14.09,-46.37,70.77,45,6,6.69
397,Hoopstad,ZA,2020-07-11 21:36:35,-27.83,25.91,36.46,77,0,5.26
398,Kushima,JP,2020-07-11 21:36:35,31.46,131.23,77.0,100,75,3.36
399,Todos Santos,MX,2020-07-11 21:36:36,23.45,-110.22,82.99,80,0,3.0
400,Knysna,ZA,2020-07-11 21:36:36,-34.04,23.05,42.8,75,8,3.36
401,Suntar,RU,2020-07-11 21:36:36,62.14,117.63,68.34,90,8,7.14
402,Fortuna,US,2020-07-11 21:36:36,40.6,-124.16,69.01,72,90,10.29
403,Dicabisagan,PH,2020-07-11 21:36:37,17.08,122.42,79.66,78,33,4.34
404,Esfarayen,IR,2020-07-11 21:36:37,37.08,57.51,73.4,49,0,6.93
405,Kovur,IN,2020-07-11 21:36:37,14.48,79.98,84.18,68,98,6.82
406,North Bend,US,2020-07-11 21:36:37,43.41,-124.22,71.01,56,40,13.87
407,Greenville,US,2020-07-11 21:36:18,35.61,-77.37,93.2,52,40,8.05
408,Creel,MX,2020-07-11 21:36:38,27.75,-107.63,75.07,41,90,6.64
409,Vardo,NO,2020-07-11 21:36:38,70.37,31.11,47.32,89,24,12.41
410,Port Hardy,CA,2020-07-11 21:36:38,50.7,-127.42,57.2,93,75,8.05
411,Paungde,MM,2020-07-11 21:36:38,18.48,95.5,77.41,93,100,4.85
412,Moose Factory,CA,2020-07-11 21:36:38,51.26,-80.61,60.8,93,90,6.93
413,Sabha,LY,2020-07-11 21:36:39,27.04,14.43,86.63,17,20,8.23
414,Nurota,UZ,2020-07-11 21:36:39,40.56,65.69,73.4,60,25,6.93
415,The Valley,AI,2020-07-11 21:34:47,18.22,-63.06,82.99,78,40,13.87
416,Sao Leopoldo,BR,2020-07-11 21:33:17,-29.76,-51.15,59.0,87,90,5.82
417,Obo,CF,2020-07-11 21:36:39,5.4,26.49,67.93,95,95,3.69
418,Acajutla,SV,2020-07-11 21:36:40,13.59,-89.83,84.0,53,33,5.99
419,Kokstad,ZA,2020-07-11 21:36:40,-30.55,29.42,37.09,81,49,11.95
420,Lavrentiya,RU,2020-07-11 21:36:40,65.58,-171.0,56.25,48,16,6.2
421,Bud,US,2020-07-11 21:36:40,39.45,-86.18,84.2,54,90,10.29
422,Kokopo,PG,2020-07-11 21:36:40,-4.35,152.26,80.29,79,79,8.84
423,Kushmurun,KZ,2020-07-11 21:36:41,52.45,64.63,70.75,82,96,4.68
424,Salihorsk,BY,2020-07-11 21:36:41,52.79,27.54,59.49,79,100,13.13
425,Celestun,MX,2020-07-11 21:36:41,20.87,-90.4,85.44,71,97,16.49
426,Dedza,MW,2020-07-11 21:36:41,-14.38,34.33,56.34,57,0,0.67
427,Ahvaz,IR,2020-07-11 21:33:56,31.32,48.67,100.4,21,4,6.93
428,Vieste,IT,2020-07-11 21:36:41,41.88,16.18,77.0,65,5,1.12
429,Banjar,ID,2020-07-11 21:36:42,-8.19,114.97,78.8,100,40,16.11
430,Machali,CL,2020-07-11 21:36:42,-34.18,-70.67,50.0,87,90,5.82
431,Bilma,NE,2020-07-11 21:36:42,18.69,12.92,91.24,30,73,13.22
432,Cobourg,DE,2020-07-11 21:36:43,50.27,10.97,55.99,64,2,3.51
433,Kupang,ID,2020-07-11 21:36:43,-10.17,123.58,75.2,78,20,8.05
434,Mackay,AU,2020-07-11 21:36:43,-21.15,149.2,57.2,100,6,3.36
435,Isla Mujeres,MX,2020-07-11 21:36:43,21.23,-86.73,87.8,62,40,9.17
436,Iwanai,JP,2020-07-11 21:36:43,42.97,140.51,68.27,77,98,1.52
437,Pavlohrad,UA,2020-07-11 21:36:43,48.52,35.87,68.0,56,0,6.71
438,Biltine,TD,2020-07-11 21:36:44,14.53,20.92,83.44,51,33,2.89
439,Mogilno,PL,2020-07-11 21:36:44,52.66,17.96,55.0,77,82,6.08
440,Spencer,US,2020-07-11 21:36:44,43.14,-95.14,81.0,61,75,8.05
441,Christchurch,NZ,2020-07-11 21:33:41,-43.53,172.63,46.4,75,100,8.05
442,Kondinskoye,RU,2020-07-11 21:36:45,59.65,67.41,62.71,66,19,10.36
443,Itacurubi Del Rosario,PY,2020-07-11 21:36:45,-24.5,-56.68,75.4,62,24,3.58
444,Berea,US,2020-07-11 21:35:26,41.37,-81.85,82.4,48,40,16.11
445,Uvinza,TZ,2020-07-11 21:36:45,-5.1,30.39,70.74,65,82,1.39
446,Vostok,RU,2020-07-11 21:36:46,46.49,135.88,61.25,83,63,1.79
447,Atherton,GB,2020-07-11 21:36:46,53.52,-2.49,53.01,71,0,3.42
448,La Rioja,ES,2020-07-11 21:36:46,42.25,-2.5,71.6,64,2,1.12
449,Papar,MY,2020-07-11 21:36:46,5.73,115.93,75.2,94,20,4.7
450,Launceston,AU,2020-07-11 21:36:46,-41.45,147.17,41.0,93,90,8.05
451,Mahon,ES,2020-07-11 21:36:47,39.89,4.27,73.4,73,0,8.05
452,Canon City,US,2020-07-11 21:36:47,38.44,-105.24,98.6,11,1,14.99
453,Srednekolymsk,RU,2020-07-11 21:36:47,67.45,153.68,65.32,57,0,6.64
454,Faanui,PF,2020-07-11 21:36:47,-16.48,-151.75,78.28,76,23,17.9
455,Novikovo,RU,2020-07-11 21:36:47,51.15,37.89,60.67,66,0,2.55
456,Ribas Do Rio Pardo,BR,2020-07-11 21:36:48,-20.44,-53.76,74.68,38,41,4.81
457,Lebu,CL,2020-07-11 21:36:48,-37.62,-73.65,50.25,81,91,10.8
458,Rawson,AR,2020-07-11 21:36:44,-43.3,-65.1,43.29,59,3,23.87
459,Ginda,IN,2020-07-11 21:36:48,30.69,78.49,63.41,85,56,1.14
460,Voznesenye,RU,2020-07-11 21:36:49,61.01,35.48,57.96,69,26,18.45
461,Nouadhibou,MR,2020-07-11 21:36:49,20.93,-17.03,69.8,83,0,16.11
462,Kailua,US,2020-07-11 21:33:47,21.4,-157.74,86.0,69,75,14.99
463,Redcliffe,AU,2020-07-11 21:36:49,-27.23,153.1,55.99,100,56,4.45
464,Narasaraopet,IN,2020-07-11 21:36:49,16.25,80.07,84.27,70,100,5.08
465,Ambanja,MG,2020-07-11 21:36:50,-13.68,48.45,69.35,79,31,3.36
466,Narsaq,GL,2020-07-11 21:36:50,60.92,-46.05,55.4,76,23,9.17
467,Kiama,AU,2020-07-11 21:36:50,-34.68,150.87,48.99,85,72,5.97
468,Akyab,MM,2020-07-11 21:36:50,20.15,92.9,82.53,86,100,9.78
469,Kosa,RU,2020-07-11 21:36:51,59.94,55.0,56.93,80,9,4.25
470,Hohhot,CN,2020-07-11 21:36:51,40.81,111.65,62.6,93,40,2.24
471,Kudahuvadhoo,MV,2020-07-11 21:36:51,2.67,72.89,83.48,76,74,8.88
472,Salinopolis,BR,2020-07-11 21:36:52,-0.61,-47.36,80.24,81,66,12.06
473,Shieli,KZ,2020-07-11 21:36:52,44.17,66.75,79.79,26,0,13.62
474,Hellin,ES,2020-07-11 21:36:52,38.51,-1.7,75.2,50,0,9.17
475,Mandalgovi,MN,2020-07-11 21:36:52,45.76,106.27,62.89,55,75,13.0
476,Ulladulla,AU,2020-07-11 21:36:52,-35.35,150.47,46.99,93,79,9.17
477,Ashqelon,IL,2020-07-11 21:36:53,31.67,34.57,80.01,72,0,3.49
478,Lata,PT,2020-07-11 21:36:53,40.16,-8.33,73.0,82,20,4.7
479,Kemin,KG,2020-07-11 21:36:53,42.78,75.69,61.93,47,3,3.0
480,Richards Bay,ZA,2020-07-11 21:36:53,-28.78,32.04,62.4,61,33,21.59
481,Taoudenni,ML,2020-07-11 21:36:55,22.68,-3.98,92.07,39,99,13.33
482,Kathmandu,NP,2020-07-11 21:34:44,27.72,85.32,71.6,100,75,2.24
483,Conakry,GN,2020-07-11 21:36:55,9.54,-13.68,75.2,100,90,9.17
484,Stonewall,CA,2020-07-11 21:36:55,50.13,-97.33,78.8,50,20,6.93
485,Kenai,US,2020-07-11 21:33:26,60.55,-151.26,61.0,77,90,11.41
486,Cockburn Town,TC,2020-07-11 21:36:56,21.46,-71.14,87.8,62,40,11.41
487,Morgan City,US,2020-07-11 21:36:56,29.7,-91.21,95.0,63,75,6.93
488,Kantang,TH,2020-07-11 21:36:56,7.41,99.52,76.66,88,81,0.54
489,Lusambo,CD,2020-07-11 21:36:56,-4.97,23.45,79.23,51,67,0.87
490,The Pas,CA,2020-07-11 21:36:56,53.83,-101.25,68.0,77,90,8.05
491,Chalisgaon,IN,2020-07-11 21:36:56,20.47,75.02,79.86,75,42,13.11
492,Kasongo-Lunda,CD,2020-07-11 21:36:57,-6.47,16.82,82.13,37,91,1.66
493,Bowen,AU,2020-07-11 21:36:57,-20.02,148.23,64.99,100,90,5.75
494,Karratha,AU,2020-07-11 21:35:40,-20.74,116.85,61.5,32,0,19.82
495,Grindavik,IS,2020-07-11 21:36:57,63.84,-22.43,50.0,100,90,12.75
496,Jinchang,CN,2020-07-11 21:36:57,38.5,102.17,63.84,58,0,7.58
497,Papara,BR,2020-07-11 21:36:58,-3.98,-38.73,80.6,69,29,12.75
498,Tubbergen,NL,2020-07-11 21:36:58,52.4,6.77,55.99,75,0,3.47
499,Kahului,US,2020-07-11 21:33:00,20.89,-156.47,89.6,40,20,24.16
500,Gornopravdinsk,RU,2020-07-11 21:36:58,60.05,69.9,61.56,80,4,10.8
501,Tessalit,ML,2020-07-11 21:36:59,20.2,1.01,86.85,37,98,14.05
502,Mattru,SL,2020-07-11 21:36:59,7.62,-11.83,72.75,97,100,2.62
503,Palang,BD,2020-07-11 21:36:59,23.22,90.35,82.4,83,75,5.82
504,Vila,PT,2020-07-11 21:36:59,42.03,-8.16,78.8,61,1,6.93
505,Kostomuksha,RU,2020-07-11 21:36:59,64.57,30.58,50.02,87,100,5.86
506,Juneau,US,2020-07-11 21:37:00,58.3,-134.42,57.2,82,90,8.05
507,Conceicao Da Barra,BR,2020-07-11 21:37:00,-18.59,-39.73,69.08,91,1,3.09
508,Praia Da Vitoria,PT,2020-07-11 21:37:00,38.73,-27.07,71.6,73,40,10.85
509,Tafresh,IR,2020-07-11 21:37:00,34.69,50.01,71.74,33,69,16.15
510,Goderich,CA,2020-07-11 21:37:00,43.75,-81.72,75.99,73,100,14.79
511,Ziro,IN,2020-07-11 21:37:01,27.63,93.83,59.76,100,100,1.3
512,Lufilufi,WS,2020-07-11 21:37:01,-13.87,-171.6,82.29,78,6,12.06
513,Twentynine Palms,US,2020-07-11 21:37:01,34.14,-116.05,102.99,16,21,1.99
514,Diu,IN,2020-07-11 21:37:01,20.71,70.98,83.37,82,71,15.46
515,Grande Riviere Du Nord,HT,2020-07-11 21:37:01,19.58,-72.18,81.82,76,87,8.46
516,Maceio,BR,2020-07-11 21:35:46,-9.67,-35.74,73.4,88,90,5.82
517,Yar-Sale,RU,2020-07-11 21:37:02,66.83,70.83,53.83,64,100,5.19
518,Bathsheba,BB,2020-07-11 21:37:02,13.22,-59.52,84.2,74,40,17.22
519,Venice,US,2020-07-11 21:37:02,27.1,-82.45,89.01,70,1,10.29
520,Beidao,CN,2020-07-11 21:37:02,34.57,105.89,62.76,84,63,2.21
521,Baruun-Urt,MN,2020-07-11 21:37:03,46.68,113.28,65.12,62,0,2.89
522,Mathbaria,BD,2020-07-11 21:37:03,22.29,89.96,80.94,89,91,7.52
523,Katangli,RU,2020-07-11 21:37:03,51.71,143.23,53.01,91,100,4.7
524,Bambanglipuro,ID,2020-07-11 21:37:03,-7.95,110.28,75.69,87,82,6.13
525,Port Hedland,AU,2020-07-11 21:37:03,-20.32,118.57,59.0,26,0,9.17
526,Sao Geraldo Do Araguaia,BR,2020-07-11 21:37:03,-6.4,-48.55,79.12,68,98,0.63
527,Srandakan,ID,2020-07-11 21:37:04,-7.94,110.25,75.79,87,84,5.91
528,Nassau,US,2020-07-11 21:36:43,40.75,-73.58,82.99,74,1,14.99
529,Margate,GB,2020-07-11 21:37:04,51.38,1.39,59.0,71,26,5.46
530,Tyrma,RU,2020-07-11 21:37:04,50.08,132.17,65.82,89,40,1.83
531,Oktyabrskiy,RU,2020-07-11 21:37:04,54.48,53.47,62.42,92,3,5.57
532,Paciran,ID,2020-07-11 21:37:05,-6.88,112.38,75.51,86,76,7.38
533,Los Llanos De Aridane,ES,2020-07-11 21:37:05,28.66,-17.92,71.6,78,8,17.22
534,Sosnovo-Ozerskoye,RU,2020-07-11 21:37:05,52.52,111.54,58.08,95,92,7.47
535,Tilichiki,RU,2020-07-11 21:37:05,60.47,166.1,52.29,89,99,4.9
536,Hofn,IS,2020-07-11 21:37:05,64.25,-15.21,52.77,80,26,3.71
537,Walvis Bay,NA,2020-07-11 21:37:05,-22.96,14.51,55.0,87,0,8.05
538,Vaitape,PF,2020-07-11 21:37:06,-16.52,-151.75,79.11,74,23,17.69
539,Zhangjiakou,CN,2020-07-11 21:37:06,40.81,114.88,69.69,77,100,2.53
540,Kununurra,AU,2020-07-11 21:37:06,-15.77,128.73,62.6,27,40,4.7
541,Birao,CF,2020-07-11 21:37:06,10.28,22.79,72.84,88,82,3.56
542,Bredy,RU,2020-07-11 21:37:07,52.42,60.34,67.28,82,29,4.41
543,Labuhan,ID,2020-07-11 21:37:07,-6.88,112.21,75.63,86,84,7.94
544,Alto Araguaia,BR,2020-07-11 21:37:07,-17.31,-53.22,71.46,42,1,2.04
545,Champerico,GT,2020-07-11 21:37:07,14.3,-91.92,82.4,88,75,6.93
546,Alice Springs,AU,2020-07-11 21:32:56,-23.7,133.88,37.4,69,0,5.82
547,Karatau,KZ,2020-07-11 21:37:07,43.17,70.47,71.28,45,0,2.24
548,Hasaki,JP,2020-07-11 21:37:08,35.73,140.83,79.0,88,75,6.93
549,Noumea,NC,2020-07-11 21:37:08,-22.28,166.46,69.01,88,90,1.12
550,Chapais,CA,2020-07-11 21:37:08,49.78,-74.85,71.6,94,90,8.05
551,Sabzevar,IR,2020-07-11 21:37:08,36.21,57.68,74.1,32,0,11.86
552,Bosilegrad,RS,2020-07-11 21:37:08,42.5,22.47,62.83,62,0,3.27
553,Viseu,PT,2020-07-11 21:37:09,40.66,-7.91,73.0,53,98,14.0
554,Zhezkazgan,KZ,2020-07-11 21:37:09,47.8,67.71,71.73,44,0,9.06
555,Phangnga,TH,2020-07-11 21:37:09,8.45,98.53,75.2,100,75,1.12
556,Colares,PT,2020-07-11 21:37:09,38.8,-9.45,71.01,72,20,17.22
557,Namibe,AO,2020-07-11 21:37:09,-15.2,12.15,64.99,58,0,9.06
558,Baran,IN,2020-07-11 21:37:10,25.1,76.52,84.27,73,99,13.47
559,Kumluca,TR,2020-07-11 21:37:10,36.37,30.29,83.89,43,0,1.9
560,Miri,MY,2020-07-11 21:37:10,4.41,114.01,75.2,94,20,3.36
